athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
A07073,25,F,80.3,57.6,46,95,long_run,56,134,143,6.8,16,5.7,77.4,17,0.937,8.24,19.71,0.43,7797.3,2.3,696.8
A07074,23,F,69.4,41.5,64,60,intervals,96,155,165,12.3,282,7.7,66.0,17,0.939,7.8,12.6,0.268,14471.1,0.3,1343.9
A07075,36,M,85.1,45.6,53,83,intervals,111,145,153,18.5,31,5.8,91.3,18,0.948,6.0,7.84,0.314,16840.7,2.2,1632.2
A07076,23,F,73.4,47.2,64,89,tempo,52,131,150,10.1,236,8.5,98.8,13,0.873,5.15,12.97,0.36,6860.2,-0.5,577.0
A07077,37,M,62.0,45.8,59,98,intervals,41,175,184,4.9,113,5.8,85.6,14,0.951,8.37,35.71,0.262,6827.2,2.2,713.6
A07078,38,F,68.3,51.6,54,97,long_run,41,161,172,7.5,115,6.0,106.1,33,0.936,5.47,21.47,0.32,6920.1,2.0,695.7
A07079,23,F,71.2,50.9,61,74,intervals,97,177,186,18.6,49,6.6,78.9,16,0.952,5.22,9.52,0.288,16778.8,1.4,1782.8
A07080,23,M,61.5,38.8,56,72,tempo,94,171,181,17.3,25,4.7,64.8,18,0.945,5.43,9.88,0.227,15691.7,3.3,1636.4
A07081,36,M,58.7,44.5,60,76,intervals,64,158,168,12.5,139,5.2,65.1,11,0.94,5.12,12.64,0.282,10259.4,2.8,949.0
A07082,38,M,73.2,47.6,62,97,intervals,46,161,174,8.7,2,6.3,98.9,31,0.925,5.29,18.51,0.296,7246.3,1.7,756.5
A07083,21,M,86.9,63.4,46,86,long_run,96,157,167,18.9,196,7.7,70.7,12,0.94,5.08,8.31,0.404,15617.5,0.3,1560.8
A07084,34,M,81.4,49.2,62,87,intervals,65,165,170,10.7,234,7.2,63.5,16,0.971,6.07,15.42,0.298,11074.4,0.8,1162.8
A07085,21,M,88.0,63.1,48,60,intervals,45,166,177,6.5,75,4.8,43.9,25,0.938,6.92,25.54,0.38,7795.0,3.2,796.9
A07086,25,F,62.4,63.4,55,96,tempo,78,139,149,8.5,88,5.1,69.3,30,0.933,9.18,16.35,0.456,10323.4,2.9,888.0
A07087,41,F,64.7,60.2,50,85,long_run,95,133,139,11.1,62,4.8,96.2,33,0.957,8.56,11.98,0.453,12334.2,3.2,1171.6
A07088,43,F,70.2,60.2,61,77,tempo,69,154,163,12.1,227,6.5,68.0,15,0.945,5.7,12.73,0.391,10967.3,1.5,1108.7
A07089,34,M,76.1,59.7,61,86,tempo,115,131,140,15.8,101,9.0,94.1,29,0.936,7.28,8.29,0.456,15538.6,-1.0,1303.0
A07090,38,M,89.3,38.6,49,62,long_run,117,151,165,17.9,3,8.5,70.6,29,0.915,6.54,8.44,0.256,16856.9,-0.5,1852.5
A07091,25,F,73.0,63.2,61,63,long_run,52,132,147,5.7,233,7.3,56.1,18,0.898,9.12,23.16,0.479,7010.9,0.7,621.5
A07092,37,M,60.6,59.4,54,75,tempo,32,165,176,4.4,88,4.6,75.0,15,0.938,7.27,37.5,0.36,5325.3,3.4,500.2
A07093,32,M,85.6,58.9,63,79,tempo,61,140,148,11.3,195,5.9,87.6,17,0.946,5.4,12.39,0.421,8133.6,2.1,814.3
A07094,34,F,75.4,61.0,50,87,tempo,116,176,193,21.1,295,8.8,75.9,20,0.912,5.5,8.34,0.347,20409.0,-0.8,2114.6
A07095,41,F,59.2,64.8,52,63,tempo,115,139,148,11.8,214,8.3,56.5,16,0.939,9.75,11.78,0.466,15820.0,-0.3,1490.6
A07096,42,M,78.3,45.0,53,96,tempo,37,154,164,6.0,44,7.2,93.8,24,0.939,6.17,25.67,0.292,5517.9,0.8,591.0
A07097,40,M,81.7,61.5,56,67,intervals,40,142,157,6.1,212,8.5,74.9,10,0.904,6.56,23.28,0.433,5748.2,-0.5,537.2
A07098,31,M,81.8,50.4,53,62,intervals,81,137,154,15.2,77,7.0,52.2,28,0.89,5.33,9.01,0.368,10915.7,1.0,1073.4
A07099,41,F,76.7,56.9,47,71,tempo,82,151,158,13.0,154,4.8,68.8,21,0.956,6.31,11.62,0.377,12848.2,3.2,1249.5
A07100,35,M,62.9,53.6,64,85,tempo,71,176,194,7.4,138,6.5,67.4,10,0.907,9.59,23.78,0.305,12354.5,1.5,1252.1
A07101,29,M,78.4,53.7,62,99,tempo,33,166,182,6.4,159,8.9,90.8,25,0.912,5.16,25.94,0.323,5411.7,-0.9,571.6
A07102,41,F,65.2,53.5,50,75,intervals,114,167,176,19.9,259,5.8,74.1,14,0.949,5.73,8.39,0.32,19020.9,2.2,1860.7
A07103,44,F,78.0,54.8,49,90,long_run,68,147,160,10.8,78,4.8,69.5,21,0.919,6.3,13.61,0.373,10477.6,3.2,1011.2
A07104,35,F,88.6,41.3,64,92,intervals,60,149,160,7.5,134,8.0,101.3,32,0.931,8.0,19.87,0.277,8656.5,0.0,948.0
A07105,37,F,70.6,56.3,50,75,tempo,84,154,169,12.9,22,5.3,52.6,11,0.911,6.51,11.94,0.366,12302.4,2.7,1275.7
A07106,32,F,71.3,63.8,46,65,long_run,98,144,150,14.2,34,7.2,72.8,20,0.96,6.9,10.14,0.443,13520.3,0.8,1357.0
A07107,26,F,75.4,53.9,64,85,intervals,42,152,158,6.2,216,4.5,78.4,34,0.962,6.77,24.52,0.355,6586.6,3.5,640.6
A07108,28,M,84.4,41.0,60,86,intervals,69,133,150,7.5,298,8.4,97.7,29,0.887,9.2,17.73,0.308,9419.2,-0.4,872.1
A07109,23,M,69.8,54.6,54,79,long_run,53,171,190,9.0,148,7.6,80.1,26,0.9,5.89,19.0,0.319,8740.0,0.4,867.6
A07110,31,F,73.0,62.3,52,81,long_run,117,138,155,13.5,71,4.8,84.2,11,0.89,8.67,10.22,0.451,16369.7,3.2,1471.9
A07111,29,M,59.1,58.0,54,65,intervals,85,131,149,16.6,17,5.4,54.6,13,0.879,5.12,7.89,0.443,11088.5,2.6,880.0
A07112,40,M,55.8,53.9,51,78,long_run,73,162,181,10.7,95,7.3,73.8,12,0.895,6.82,15.14,0.333,12206.5,0.7,1124.3
A07113,27,F,85.9,63.6,54,88,tempo,83,173,185,13.0,250,7.2,92.5,14,0.935,6.38,13.31,0.368,14105.5,0.8,1461.1
A07114,38,M,65.2,60.1,47,65,tempo,84,130,144,10.6,152,8.8,50.0,22,0.903,7.92,12.26,0.462,10820.0,-0.8,971.0
A07115,28,M,87.2,44.4,60,65,tempo,34,178,185,5.5,100,6.9,72.5,16,0.962,6.18,32.36,0.249,6322.2,1.1,643.8
A07116,34,M,76.2,43.1,46,62,tempo,85,177,186,8.7,267,6.3,65.8,27,0.952,9.77,20.34,0.244,14334.8,1.7,1594.7
A07117,36,F,74.9,39.2,62,78,tempo,52,137,148,7.2,86,8.5,89.1,12,0.926,7.22,19.03,0.286,7103.7,-0.5,670.5
A07118,35,M,58.6,61.5,63,85,long_run,63,155,174,10.7,299,5.8,69.2,17,0.891,5.89,14.49,0.397,9881.0,2.2,880.2
A07119,30,F,58.8,58.2,58,98,long_run,98,150,160,11.5,204,5.1,77.0,11,0.938,8.52,13.04,0.388,14350.6,2.9,1406.9
A07120,27,M,72.8,56.9,63,66,long_run,112,141,157,19.4,270,5.3,51.0,17,0.898,5.77,7.27,0.404,16295.3,2.7,1376.0
A07121,40,M,60.6,57.0,48,81,long_run,103,169,177,13.1,156,6.5,76.4,30,0.955,7.86,12.9,0.337,17521.0,1.5,1790.5
A07122,42,M,79.1,62.9,47,61,intervals,80,165,182,10.9,60,7.8,68.3,22,0.907,7.34,15.14,0.381,13326.0,0.2,1367.1
A07123,27,M,65.9,52.1,45,71,tempo,100,157,174,13.5,43,5.9,79.0,27,0.902,7.41,11.63,0.332,16011.1,2.1,1495.9
A07124,31,F,56.8,52.3,48,74,tempo,77,171,181,8.8,32,7.9,78.0,29,0.945,8.75,19.43,0.306,13758.4,0.1,1242.6
A07125,43,M,81.6,38.2,51,76,intervals,65,160,176,8.4,160,4.8,71.8,11,0.909,7.74,19.05,0.239,10428.4,3.2,1084.6
A07126,23,M,75.9,46.8,58,61,tempo,86,133,138,17.2,178,7.2,58.8,15,0.964,5.0,7.73,0.352,11090.9,0.8,968.4
A07127,23,M,87.3,51.3,52,76,long_run,58,179,194,8.1,116,5.3,82.0,34,0.923,7.16,22.1,0.287,9870.3,2.7,1105.4
A07128,39,F,83.2,41.0,59,84,tempo,47,152,162,7.3,248,7.5,90.0,24,0.938,6.44,20.82,0.27,6933.8,0.5,728.1
A07129,25,M,70.3,40.6,48,79,long_run,48,177,192,7.1,189,8.2,72.4,15,0.922,6.76,24.93,0.229,8362.6,-0.2,901.0
A07130,24,F,65.2,40.8,58,62,intervals,54,178,189,9.0,117,7.3,59.0,22,0.942,6.0,19.78,0.229,9579.0,0.7,1007.1
A07131,20,M,68.7,55.4,46,64,long_run,90,145,156,9.7,13,6.0,45.0,24,0.929,9.28,14.95,0.382,13625.6,2.0,1203.3
A07132,43,M,81.7,53.6,57,82,intervals,63,150,165,7.5,180,6.5,89.4,18,0.909,8.4,20.0,0.357,9901.0,1.5,955.3
A07133,26,F,68.1,41.5,58,85,intervals,81,174,179,9.1,105,6.4,73.5,15,0.972,8.9,19.12,0.239,13901.1,1.6,1396.3
A07134,44,M,76.3,43.7,62,86,tempo,88,170,176,14.5,191,7.0,95.5,25,0.966,6.07,11.72,0.257,14419.5,1.0,1646.7
A07135,32,M,56.3,62.2,52,92,long_run,97,148,153,17.7,150,5.5,84.6,18,0.967,5.48,8.36,0.42,14333.8,2.5,1289.8
A07136,42,F,82.6,40.5,63,94,tempo,49,156,168,9.5,240,8.6,75.0,22,0.929,5.16,16.42,0.26,7904.4,-0.6,784.8
A07137,27,M,79.1,42.5,59,86,tempo,80,130,147,11.8,57,4.9,97.7,24,0.884,6.78,11.02,0.327,10110.0,3.1,878.9
A07138,29,M,72.8,63.3,60,76,intervals,40,177,195,7.6,54,7.8,83.0,32,0.908,5.26,23.29,0.358,6760.9,0.2,749.6
A07139,41,F,83.2,62.8,46,93,long_run,113,138,151,20.0,254,5.8,89.6,11,0.914,5.65,6.9,0.455,16037.3,2.2,1478.8
A07140,38,F,64.4,45.3,59,82,intervals,82,159,177,9.1,64,5.1,68.4,22,0.898,9.01,17.47,0.285,13236.6,2.9,1268.5
A07141,35,F,72.4,42.3,52,99,intervals,66,156,171,6.6,97,8.7,72.4,20,0.912,10.0,23.64,0.271,9787.7,-0.7,972.2
A07142,25,M,86.0,39.5,61,99,intervals,49,148,158,9.7,129,5.3,88.7,10,0.937,5.05,15.26,0.267,7426.7,2.7,695.4
A07143,40,F,57.5,42.7,47,88,tempo,63,158,168,6.9,199,8.2,72.0,30,0.94,9.13,22.9,0.27,9711.6,-0.2,1000.8
A07144,43,M,60.2,55.1,47,83,long_run,46,149,162,9.2,146,6.4,59.9,15,0.92,5.0,16.2,0.37,6713.9,1.6,627.1
A07145,37,M,67.5,42.1,56,99,intervals,47,130,149,7.4,19,6.2,78.8,26,0.872,6.35,17.57,0.324,6365.5,1.8,559.9
A07146,26,M,67.0,64.5,60,95,long_run,91,179,189,16.7,60,6.2,73.2,34,0.947,5.45,10.72,0.36,15601.3,1.8,1597.3
A07147,44,M,69.8,42.2,62,76,intervals,42,153,161,6.8,61,7.7,79.4,29,0.95,6.18,22.5,0.276,6551.3,0.3,635.8
A07148,43,M,72.3,50.8,47,62,tempo,98,137,154,10.9,34,4.6,53.4,14,0.89,8.99,12.57,0.371,13830.0,3.4,1305.8
A07149,42,M,61.3,61.7,49,80,intervals,106,163,173,19.7,32,7.0,63.6,18,0.942,5.38,8.27,0.379,17608.7,1.0,1790.0
A07150,29,F,83.0,47.0,63,97,long_run,83,168,174,10.5,233,7.6,96.0,26,0.966,7.9,16.0,0.28,13333.6,0.4,1405.2
A07151,36,M,66.3,56.7,51,75,intervals,36,149,163,3.7,263,8.4,83.8,26,0.914,9.73,40.27,0.381,5166.7,-0.4,491.2
A07152,29,F,59.5,56.5,49,87,long_run,52,131,136,7.7,151,5.7,93.1,13,0.963,6.75,17.01,0.431,6975.0,2.3,589.7
A07153,39,M,59.0,58.1,63,65,long_run,88,169,178,9.3,174,8.6,63.3,27,0.949,9.46,18.17,0.344,15552.6,-0.6,1519.4
A07154,25,F,69.7,48.4,63,70,intervals,54,171,185,10.1,203,6.1,63.5,27,0.924,5.35,16.93,0.283,9271.8,1.9,897.6
A07155,38,M,66.0,46.1,55,64,long_run,63,168,180,9.1,114,4.9,49.7,25,0.933,6.92,18.46,0.274,11045.0,3.1,1108.8
A07156,29,F,60.2,52.3,51,86,intervals,117,165,177,21.8,1,8.8,98.1,10,0.932,5.37,7.57,0.317,19851.7,-0.8,1838.7
A07157,28,F,73.1,41.4,53,93,tempo,100,152,158,18.8,83,6.3,106.7,28,0.962,5.32,8.09,0.272,15582.7,1.7,1448.9
A07158,20,M,58.6,58.1,63,64,intervals,99,161,176,14.7,89,8.6,52.6,31,0.915,6.73,10.95,0.361,15703.2,-0.6,1412.7
A07159,34,F,85.0,59.0,51,68,tempo,85,142,150,9.5,102,6.6,58.6,24,0.947,8.95,14.95,0.415,11716.3,1.4,1225.1
A07160,37,F,61.6,49.1,45,79,tempo,97,163,169,11.2,114,4.8,80.8,15,0.964,8.66,14.55,0.301,15148.5,3.2,1526.5
A07161,23,F,82.0,64.1,46,78,long_run,42,175,192,4.3,162,7.7,63.5,31,0.911,9.77,40.7,0.366,7080.9,0.3,751.3
A07162,32,M,68.9,52.6,53,95,tempo,59,173,192,10.1,182,7.3,94.6,16,0.901,5.84,17.13,0.304,10521.6,0.7,1084.0
A07163,23,F,88.5,46.0,50,95,long_run,53,157,172,8.3,287,8.7,98.9,27,0.913,6.39,18.92,0.293,8289.3,-0.7,857.7
A07164,32,M,86.5,63.5,54,90,long_run,109,171,178,19.1,111,6.2,88.6,12,0.961,5.71,8.95,0.371,18866.7,1.8,1962.3
A07165,34,M,74.7,56.5,54,85,tempo,111,137,155,17.9,247,6.9,90.0,13,0.884,6.2,7.65,0.412,15419.2,1.1,1471.9
A07166,26,F,57.7,45.5,64,86,tempo,69,130,147,12.9,53,7.2,73.9,11,0.884,5.35,10.08,0.35,8728.2,0.8,687.9
A07167,27,F,61.8,52.1,48,73,long_run,53,170,181,9.5,264,7.9,64.8,16,0.939,5.58,17.89,0.306,8953.6,0.1,846.5
A07168,27,F,80.9,40.6,49,76,long_run,74,140,158,11.9,43,5.5,55.2,30,0.886,6.22,11.76,0.29,10502.6,2.5,1014.6
A07169,35,F,58.6,60.8,53,73,long_run,97,169,175,18.0,257,8.5,70.8,33,0.966,5.39,9.39,0.36,16001.0,-0.5,1670.9
A07170,23,F,65.7,55.5,45,98,tempo,60,136,151,10.8,47,6.4,75.1,25,0.901,5.56,12.59,0.408,7836.6,1.6,691.6
A07171,21,M,58.7,55.8,61,71,intervals,93,130,146,10.8,151,7.4,69.4,23,0.89,8.61,12.04,0.429,11910.0,0.6,955.0
A07172,28,M,57.6,59.5,59,88,intervals,68,168,177,9.0,233,7.3,79.5,19,0.949,7.56,18.67,0.354,11270.2,0.7,1130.4
A07173,30,M,69.0,47.5,48,74,long_run,85,160,174,9.8,274,5.0,72.3,33,0.92,8.67,16.33,0.297,13725.4,3.0,1358.8
A07174,34,F,62.4,59.3,55,67,tempo,105,169,186,11.8,271,6.2,49.6,15,0.909,8.9,14.32,0.351,17057.9,1.8,1790.9
A07175,36,M,80.2,57.0,56,83,tempo,33,171,181,6.1,161,7.1,92.9,32,0.945,5.41,28.03,0.333,5721.9,0.9,599.5
A07176,24,M,84.0,40.3,62,75,tempo,40,142,160,5.6,179,4.7,59.9,15,0.888,7.14,25.36,0.284,5750.9,3.3,517.5
A07177,31,F,75.7,40.6,63,97,long_run,118,136,155,22.7,89,6.1,79.4,17,0.877,5.2,5.99,0.299,15955.3,1.9,1473.6
A07178,31,F,62.9,62.7,62,62,long_run,66,158,167,8.5,213,5.8,46.3,15,0.946,7.76,18.59,0.397,10102.2,2.2,1020.9
A07179,20,F,66.2,64.3,52,71,tempo,99,147,155,10.6,166,8.7,72.8,21,0.948,9.34,13.87,0.437,14340.7,-0.7,1298.1
A07180,22,F,84.6,59.8,54,64,long_run,34,130,143,4.0,262,5.7,60.5,22,0.909,8.5,32.5,0.46,4242.4,2.3,406.5
A07181,22,F,82.9,59.6,64,97,intervals,93,150,169,9.7,168,5.8,110.8,24,0.888,9.59,15.46,0.397,14051.6,2.2,1305.7
A07182,38,M,62.0,50.4,61,99,long_run,53,158,176,8.4,229,5.2,95.4,13,0.898,6.31,18.81,0.319,8211.4,2.8,779.0
A07183,40,M,56.1,58.1,59,78,intervals,54,147,153,7.7,222,6.1,58.7,26,0.961,7.01,19.09,0.395,7986.5,1.9,714.3
A07184,38,F,59.2,59.5,57,94,long_run,76,139,144,8.7,55,6.2,87.9,29,0.965,8.74,15.98,0.428,10119.3,1.8,934.1
A07185,43,F,87.3,44.2,56,80,tempo,30,150,169,4.6,255,7.5,66.6,23,0.888,6.52,32.61,0.295,4585.2,0.5,472.1
A07186,36,M,55.5,48.5,49,85,intervals,80,153,171,13.5,264,7.0,93.8,27,0.895,5.93,11.33,0.317,12206.4,1.0,1198.8
A07187,31,F,79.6,55.3,54,94,long_run,119,178,194,18.4,61,4.8,106.0,18,0.918,6.47,9.67,0.311,22232.1,3.2,2336.7
A07188,44,M,62.1,45.4,52,93,intervals,96,169,188,15.0,273,6.3,99.8,21,0.899,6.4,11.27,0.269,16631.2,1.7,1594.8
A07189,37,M,84.2,39.5,50,65,intervals,69,151,169,13.6,226,7.9,62.1,33,0.893,5.07,11.1,0.262,10110.7,0.1,1048.2
A07190,41,F,61.6,48.2,59,98,intervals,67,135,142,12.1,1,5.0,92.0,14,0.951,5.54,11.16,0.357,9150.5,3.0,819.3
A07191,29,F,88.1,53.5,60,85,intervals,34,131,137,6.8,166,8.3,73.8,34,0.956,5.0,19.26,0.408,4289.6,-0.3,432.2
A07192,21,F,59.9,40.2,63,61,long_run,90,150,167,14.7,149,7.7,58.5,32,0.898,6.12,10.2,0.268,13391.4,0.3,1195.2
A07193,32,M,77.1,39.4,57,62,tempo,66,141,146,10.9,13,6.8,70.6,12,0.966,6.06,12.94,0.279,9558.1,1.2,839.6
A07194,31,M,80.2,51.7,59,99,intervals,116,160,171,19.3,82,7.6,95.9,26,0.936,6.01,8.29,0.323,18692.5,0.4,1927.2
A07195,20,F,73.6,62.8,56,96,long_run,47,153,158,8.2,127,5.8,69.2,10,0.968,5.73,18.66,0.41,7407.0,2.2,647.4
A07196,23,M,65.8,62.7,62,85,intervals,48,152,164,9.1,64,5.5,84.5,18,0.927,5.27,16.7,0.413,7242.8,2.5,645.6
A07197,29,F,77.0,51.2,51,94,intervals,90,147,156,14.0,207,5.9,77.5,24,0.942,6.43,10.5,0.348,13490.3,2.1,1301.2
A07198,42,M,80.9,49.5,50,97,intervals,67,161,170,11.7,33,7.8,69.2,33,0.947,5.73,13.76,0.307,11149.9,0.2,1115.7
A07199,36,F,67.6,64.2,51,66,tempo,47,146,162,6.8,260,4.9,53.4,26,0.901,6.91,21.47,0.44,6680.8,3.1,673.6
A07200,42,M,57.8,51.4,50,81,intervals,52,151,158,6.3,226,4.9,87.4,20,0.956,8.25,23.97,0.34,7823.6,3.1,754.0
A07201,40,F,81.3,51.7,64,94,long_run,101,146,164,12.7,21,6.6,106.0,23,0.89,7.95,11.5,0.354,15438.7,1.4,1501.4
A07202,41,M,60.7,52.8,61,61,tempo,34,153,171,5.9,109,8.3,54.9,28,0.895,5.76,25.93,0.345,5348.4,-0.3,485.2
A07203,25,M,84.1,63.0,62,74,tempo,85,179,186,10.3,19,8.1,55.2,12,0.962,8.25,17.38,0.352,15478.8,-0.1,1660.1
A07204,40,F,69.9,49.2,49,66,tempo,30,161,166,3.4,245,4.8,67.2,32,0.97,8.82,47.35,0.306,4688.8,3.2,486.4
A07205,42,M,58.6,39.7,54,77,long_run,35,158,177,4.0,290,6.6,56.9,14,0.893,8.75,39.5,0.251,5348.0,1.4,557.2
A07206,37,M,65.2,40.7,63,74,long_run,76,145,155,10.6,80,7.0,60.1,24,0.935,7.17,13.68,0.281,11346.7,1.0,1053.8
A07207,44,M,73.4,39.4,64,82,intervals,95,150,161,12.5,278,6.2,69.3,17,0.932,7.6,12.0,0.263,13615.2,1.8,1432.5
A07208,35,F,75.2,43.2,63,84,intervals,110,139,147,12.2,270,7.9,72.2,26,0.946,9.02,11.39,0.311,15825.3,0.1,1376.5
A07209,44,M,82.9,63.5,53,76,long_run,37,132,148,5.6,217,7.4,59.0,30,0.892,6.61,23.57,0.481,4821.2,0.6,475.4
A07210,30,M,89.4,41.7,57,69,tempo,79,163,178,9.3,163,6.1,62.3,10,0.916,8.49,17.53,0.256,12542.7,1.9,1342.9
A07211,23,F,81.7,47.0,61,69,long_run,46,154,166,8.9,9,5.6,69.1,17,0.928,5.17,17.3,0.305,7212.8,2.4,695.9
A07212,37,M,62.9,39.5,64,91,intervals,83,173,184,15.7,208,7.7,100.6,12,0.94,5.29,11.02,0.228,14597.5,0.3,1457.7
A07213,35,F,80.6,39.6,47,64,intervals,45,142,153,6.8,151,7.2,59.5,12,0.928,6.62,20.88,0.279,6273.1,0.8,622.9
A07214,39,M,82.3,55.3,49,78,long_run,115,141,147,18.5,45,5.5,78.1,15,0.959,6.22,7.62,0.392,16849.7,2.5,1565.1
A07215,44,M,72.1,44.7,50,95,intervals,112,163,176,19.7,90,5.5,74.6,23,0.926,5.69,8.27,0.274,19039.6,2.5,1856.8
A07216,33,F,79.0,49.1,62,74,intervals,62,143,156,10.4,153,6.6,59.7,19,0.917,5.96,13.75,0.343,9077.3,1.4,828.5
A07217,29,M,67.4,40.1,51,74,intervals,96,137,151,12.2,47,7.1,54.4,31,0.907,7.87,11.23,0.293,12845.3,0.9,1218.6
A07218,36,M,68.6,38.1,55,79,intervals,74,163,177,13.0,80,6.9,81.5,14,0.921,5.69,12.54,0.234,11463.3,1.1,1258.7
A07219,28,F,56.8,59.8,53,93,tempo,48,150,162,6.5,90,6.8,68.6,29,0.926,7.38,23.08,0.399,7505.2,1.2,665.7
A07220,23,F,63.6,50.7,45,93,tempo,63,146,159,7.3,283,8.7,106.4,20,0.918,8.63,20.0,0.347,9574.6,-0.7,789.3
A07221,35,M,55.6,47.4,51,61,tempo,111,152,168,21.5,29,7.9,52.5,28,0.905,5.16,7.07,0.312,17654.1,0.1,1495.2
A07222,40,M,82.0,38.5,64,80,long_run,115,147,164,11.8,215,7.6,78.3,28,0.896,9.75,12.46,0.262,17332.7,0.4,1640.4
A07223,44,F,67.7,57.0,58,80,long_run,42,130,144,7.6,228,8.6,73.9,32,0.903,5.53,17.11,0.438,5439.2,-0.6,501.3
A07224,29,F,73.5,38.7,54,98,tempo,37,138,148,5.3,172,7.9,69.3,28,0.932,6.98,26.04,0.28,4881.0,0.1,484.9
A07225,28,M,60.9,58.4,46,81,tempo,64,142,155,7.5,118,8.8,89.4,31,0.916,8.53,18.93,0.411,8700.4,-0.8,818.6
A07226,35,M,85.3,63.8,55,87,tempo,53,163,177,8.4,141,5.9,74.5,16,0.921,6.31,19.4,0.391,8895.0,2.1,905.0
A07227,20,M,72.8,63.4,61,60,long_run,71,135,151,13.5,8,5.4,58.5,34,0.894,5.26,10.0,0.47,9672.2,2.6,825.4
A07228,36,F,56.9,38.2,52,89,intervals,74,157,170,9.8,233,8.8,80.3,13,0.924,7.55,16.02,0.243,11741.3,-0.8,1066.4
A07229,21,M,79.8,63.1,46,90,tempo,66,138,147,7.0,287,6.1,81.8,32,0.939,9.43,19.71,0.457,8769.9,1.9,806.3
A07230,24,F,88.5,47.0,58,60,tempo,63,163,179,10.7,167,5.5,46.6,30,0.911,5.89,15.23,0.288,10120.4,2.5,1104.4
A07231,35,M,76.2,51.2,58,99,intervals,61,165,171,11.5,160,7.6,105.3,24,0.965,5.3,14.35,0.31,9695.7,0.4,1070.6
A07232,39,F,57.7,54.4,50,82,tempo,33,175,187,3.6,39,8.9,72.9,17,0.936,9.17,48.61,0.311,5951.4,-0.9,594.8
A07233,39,F,73.5,52.4,50,65,intervals,97,155,161,15.0,10,6.9,63.5,24,0.963,6.47,10.33,0.338,14929.7,1.1,1561.9
A07234,41,M,58.5,53.0,50,65,tempo,67,160,179,9.7,183,5.0,72.7,24,0.894,6.91,16.49,0.331,11013.5,3.0,1021.1
A07235,44,M,66.9,60.2,50,84,long_run,45,174,193,8.1,243,8.4,86.7,30,0.902,5.56,21.48,0.346,7788.3,-0.4,818.7
A07236,23,M,87.4,54.2,54,83,intervals,44,152,161,8.2,116,5.3,61.4,33,0.944,5.37,18.54,0.357,6916.4,2.7,683.7
A07237,31,M,72.6,50.0,47,91,intervals,83,171,183,14.8,248,6.7,85.3,10,0.934,5.61,11.55,0.292,13944.4,1.3,1415.5
A07238,21,M,77.3,41.8,59,96,intervals,46,168,176,7.5,64,5.3,107.2,18,0.955,6.13,22.4,0.249,7707.1,2.7,808.1
A07239,28,F,80.6,41.8,58,92,long_run,87,153,171,12.2,270,8.0,77.9,12,0.895,7.13,12.54,0.273,13560.7,0.0,1273.1
A07240,26,F,70.0,62.2,59,86,tempo,104,164,179,11.0,273,5.4,88.4,17,0.916,9.45,14.91,0.379,17154.0,2.6,1643.4
A07241,35,F,76.9,53.4,51,60,long_run,56,156,172,10.1,83,7.0,66.4,23,0.907,5.54,15.45,0.342,9000.7,1.0,872.6
A07242,36,M,74.1,40.9,57,99,long_run,87,150,169,9.5,62,6.5,82.3,11,0.888,9.16,15.79,0.273,12427.8,1.5,1254.9
A07243,33,F,73.5,59.6,60,92,tempo,90,157,175,15.1,198,7.0,96.3,13,0.897,5.96,10.4,0.38,13871.8,1.0,1346.0
A07244,25,M,71.9,63.4,55,60,intervals,38,171,183,4.3,198,4.9,42.0,12,0.934,8.84,39.77,0.371,6393.5,3.1,648.9
A07245,38,M,83.9,63.9,58,62,intervals,108,161,168,11.3,292,7.1,70.8,11,0.958,9.56,14.25,0.397,18099.2,0.9,1790.2
A07246,36,M,59.6,61.6,51,60,long_run,108,138,157,19.5,50,8.3,53.8,32,0.879,5.54,7.08,0.446,14596.6,-0.3,1365.4
A07247,28,M,76.4,43.3,64,97,tempo,36,166,175,4.9,124,7.4,70.2,10,0.949,7.35,33.88,0.261,5850.6,0.6,630.6
A07248,29,F,62.1,52.7,46,89,long_run,82,145,151,12.2,254,7.8,79.7,29,0.96,6.72,11.89,0.363,12424.2,0.2,1025.8
A07249,38,M,74.9,57.0,45,75,tempo,89,149,167,15.8,275,5.8,67.8,30,0.892,5.63,9.43,0.383,13856.8,2.2,1289.1
A07250,31,F,63.7,59.9,53,93,long_run,56,134,144,6.7,228,7.3,84.0,26,0.931,8.36,20.0,0.447,7855.6,0.7,653.1
A07251,43,F,76.4,60.7,53,72,tempo,47,171,190,7.0,287,8.5,54.6,22,0.9,6.71,24.43,0.355,7778.9,-0.5,884.0
A07252,22,M,76.9,41.1,62,93,tempo,74,156,175,13.7,224,5.4,73.4,26,0.891,5.4,11.39,0.263,11806.8,2.6,1063.6
A07253,24,F,89.5,55.0,49,95,tempo,45,142,147,6.0,68,5.7,84.4,26,0.966,7.5,23.67,0.387,6453.8,2.3,589.5
A07254,34,F,67.8,51.1,58,75,tempo,49,169,188,8.8,272,7.8,77.7,12,0.899,5.57,19.2,0.302,8490.1,0.2,814.6
