athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
R009043,33,F,61.4,43.4,46,75,race,163,161,177,42.2,127,5.2,54.6,14,0.91,4.0,5.98,0.27,26968.8,2.8,2741.9
R009044,23,M,86.5,55.4,50,67,race,168,167,184,42.2,60,5.4,54.9,21,0.908,3.8,5.97,0.332,31559.6,2.6,3013.8
R009045,24,M,65.3,58.0,53,61,race,150,156,171,42.2,57,6.1,54.4,14,0.912,3.67,6.52,0.372,26560.1,1.9,2361.4
R009046,34,M,72.1,42.9,58,75,race,234,164,178,42.2,140,6.0,64.7,29,0.921,5.63,6.98,0.262,42017.9,2.0,4111.7
R009047,44,M,57.5,49.3,50,61,race,162,155,174,42.2,134,6.5,48.5,10,0.891,4.21,2.74,0.318,26586.8,1.5,2554.5
R009048,35,M,89.6,40.1,55,63,race,167,146,160,42.2,62,6.0,60.0,12,0.912,4.23,4.95,0.275,24400.8,2.0,2510.4
R009049,32,M,66.0,61.9,46,62,race,275,152,164,42.2,83,5.3,53.5,10,0.927,6.53,4.77,0.407,44383.6,2.7,4135.9
R009050,36,M,78.1,62.0,52,89,race,219,156,174,42.2,150,7.1,65.7,12,0.897,4.99,6.74,0.397,34644.8,0.9,3670.3
R009051,41,F,62.0,55.4,49,73,race,252,145,159,42.2,212,5.6,58.5,26,0.912,6.0,2.67,0.382,41768.0,2.4,3529.9
R009052,43,M,86.8,42.8,47,96,race,147,146,164,42.2,142,4.4,74.0,21,0.89,3.37,2.91,0.293,22476.0,3.6,2310.8
R009053,34,M,61.5,46.5,45,87,race,299,161,174,42.2,68,4.9,65.8,20,0.925,7.41,5.64,0.289,49146.1,3.1,4976.3
R009054,28,F,70.9,60.3,46,83,race,243,161,171,42.2,239,4.9,54.9,23,0.942,5.48,3.7,0.375,43416.8,3.1,4184.2
R009055,42,M,56.6,57.8,59,78,race,279,150,169,42.2,237,5.7,51.9,24,0.888,6.32,2.4,0.385,44598.1,2.3,3988.8
R009056,24,M,85.7,64.7,57,71,race,162,155,167,42.2,241,4.3,44.3,13,0.928,4.08,5.84,0.417,27950.9,3.7,2719.8
R009057,22,F,56.5,48.3,59,93,race,212,163,176,42.2,195,4.8,71.3,23,0.926,5.12,5.65,0.296,36544.4,3.2,3460.6
R009058,32,M,59.2,62.5,54,76,race,243,155,169,42.2,157,4.7,58.5,29,0.917,6.13,1.63,0.403,43049.0,3.3,3634.0
R009059,25,M,88.7,51.3,57,94,race,202,150,168,42.2,114,5.2,73.4,25,0.893,4.92,4.95,0.342,32609.0,2.8,3213.0
R009060,25,F,55.4,58.2,46,93,race,213,152,164,42.2,52,6.1,60.1,19,0.927,5.14,4.58,0.383,36737.1,1.9,3094.7
R009061,27,M,88.2,44.0,55,65,race,154,167,185,42.2,164,4.1,62.2,29,0.903,3.61,5.94,0.263,26593.4,3.9,2843.0
R009062,28,M,85.9,53.9,48,84,race,208,162,174,42.2,181,4.4,57.7,14,0.931,5.25,5.22,0.333,36375.9,3.6,3617.6
R009063,40,F,81.7,63.0,58,88,race,245,147,166,42.2,178,5.1,71.5,18,0.886,5.76,4.61,0.429,40756.9,2.9,3965.7
R009064,44,M,74.6,52.4,45,84,race,213,151,164,42.2,126,7.0,79.0,20,0.921,4.98,4.15,0.347,33107.4,1.0,3272.0
R009065,36,F,69.8,45.1,58,76,race,238,161,171,42.2,120,5.6,61.0,20,0.942,6.01,4.75,0.28,43358.1,2.4,4047.0
R009066,33,M,63.3,55.9,59,85,race,191,144,156,42.2,180,4.8,75.8,23,0.923,4.81,5.1,0.388,28617.0,3.2,2591.6
R009067,44,F,87.6,60.3,50,76,race,256,162,175,42.2,187,5.6,62.3,28,0.926,6.04,3.62,0.372,42958.4,2.4,4788.8
R009068,26,F,77.1,40.5,55,80,race,289,167,186,42.2,51,5.2,53.7,23,0.898,6.64,5.46,0.243,53360.1,2.8,5135.9
R009069,23,F,72.9,50.1,52,99,race,166,169,186,42.2,239,6.5,77.8,22,0.909,4.04,5.67,0.296,29383.7,1.5,3050.3
R009070,39,F,78.3,46.5,45,61,race,266,148,158,42.2,246,4.2,48.2,20,0.937,6.44,2.46,0.314,43499.3,3.8,4262.5
R009071,27,M,55.1,58.5,55,67,race,258,152,171,42.2,208,6.2,62.6,17,0.889,5.97,2.43,0.385,43998.8,1.8,3581.4
R009072,42,F,55.8,54.5,53,79,race,229,158,177,42.2,158,4.9,67.2,16,0.893,5.28,5.69,0.345,40152.8,3.1,3754.7
R009073,41,M,84.2,40.4,46,79,race,256,151,163,42.2,217,7.2,73.9,13,0.926,6.06,4.11,0.268,40725.3,0.8,4126.2
R009074,33,M,66.7,60.8,56,95,race,219,158,168,42.2,61,4.2,94.9,21,0.94,4.92,1.57,0.385,37250.1,3.8,3479.5
R009075,27,F,75.3,49.4,48,73,race,217,162,180,42.2,193,4.4,64.0,25,0.9,5.19,4.63,0.305,37550.4,3.6,3509.5
R009076,33,M,88.0,51.8,50,61,race,205,161,179,42.2,229,6.0,52.7,13,0.899,5.01,5.65,0.322,35963.6,2.0,3545.6
R009077,43,F,63.3,51.1,56,72,race,282,155,165,42.2,113,7.1,63.9,17,0.939,6.48,3.27,0.33,44353.5,0.9,4319.4
R009078,35,F,63.0,57.2,45,70,race,289,148,158,42.2,93,5.1,64.6,10,0.937,6.93,7.45,0.386,46670.4,2.9,4217.2
R009079,24,F,56.9,58.5,54,87,race,199,145,164,42.2,123,4.3,57.9,19,0.884,4.24,7.04,0.403,32119.7,3.7,2696.1
R009080,30,M,74.8,63.3,57,72,race,253,159,174,42.2,182,4.5,48.9,28,0.914,5.9,2.27,0.398,41108.3,3.5,4111.2
R009081,43,F,76.5,61.5,54,95,race,201,151,168,42.2,160,6.5,88.8,25,0.899,4.82,5.49,0.407,31953.5,1.5,3111.5
R009082,23,F,63.2,46.0,59,95,race,148,152,170,42.2,245,6.3,66.8,20,0.894,3.17,6.41,0.303,24330.2,1.7,2255.9
R009083,31,M,75.6,42.7,48,68,race,140,165,176,42.2,52,4.4,48.9,20,0.938,3.46,9.87,0.259,26307.2,3.6,2451.5
R009084,42,F,67.4,50.1,56,72,race,228,164,178,42.2,247,7.0,68.2,19,0.921,4.94,6.4,0.305,39640.4,1.0,4025.1
R009085,38,M,62.8,54.5,54,93,race,248,153,165,42.2,55,6.1,91.5,17,0.927,5.98,1.34,0.356,39805.7,1.9,3946.2
R009086,34,F,68.5,49.0,51,71,race,279,142,152,42.2,194,7.3,50.9,12,0.934,6.96,7.62,0.345,42121.4,0.7,3824.2
R009087,42,F,76.1,41.1,53,81,race,289,153,169,42.2,190,7.2,60.4,11,0.905,7.01,2.76,0.269,45345.1,0.8,4843.7
R009088,22,M,85.1,55.8,58,81,race,160,155,174,42.2,230,5.9,51.0,17,0.891,3.53,5.74,0.36,27667.8,2.1,2663.5
R009089,36,M,55.6,59.0,59,68,race,272,146,162,42.2,98,5.9,56.9,15,0.901,6.73,1.44,0.404,40002.1,2.1,3762.0
R009090,40,M,75.1,47.8,53,81,race,262,161,180,42.2,85,5.7,56.4,23,0.894,6.02,7.45,0.297,47850.8,2.3,4678.9
R009091,23,M,87.3,62.2,50,70,race,200,154,168,42.2,131,7.5,52.8,25,0.917,4.67,5.94,0.404,32526.1,0.5,3115.3
R009092,43,M,58.8,54.1,50,87,race,186,154,165,42.2,90,6.6,61.6,17,0.933,4.36,3.34,0.351,31405.1,1.4,2981.5
R009093,34,M,67.8,63.1,57,97,race,295,164,180,42.2,209,4.8,94.0,20,0.911,6.43,5.3,0.385,49637.0,3.2,5009.2
R009094,35,F,62.8,46.9,50,84,race,237,147,157,42.2,153,5.8,72.1,20,0.936,5.95,4.97,0.319,35167.0,2.2,3404.4
R009095,41,F,75.4,63.2,46,70,race,166,160,176,42.2,82,4.3,65.4,14,0.909,3.75,5.06,0.395,30394.7,3.7,2858.4
R009096,38,F,71.3,63.3,50,74,race,231,164,175,42.2,168,4.5,56.8,16,0.937,5.16,6.13,0.386,42126.9,3.5,3919.9
R009097,38,F,86.6,58.3,56,94,race,228,151,167,42.2,200,6.7,77.7,10,0.904,5.36,1.07,0.386,38917.5,1.3,3890.8
R009098,44,M,71.3,45.9,47,89,race,194,153,167,42.2,116,6.3,85.8,22,0.916,4.54,5.73,0.3,33763.1,1.7,3242.2
R009099,29,F,56.8,51.4,51,68,race,248,164,175,42.2,94,5.8,49.9,16,0.937,5.57,7.87,0.313,42234.6,2.2,4006.1
R009100,34,M,86.3,60.5,56,97,race,271,171,188,42.2,196,6.3,76.6,24,0.91,6.8,3.45,0.354,47289.2,1.7,5292.8
R009101,44,M,86.7,62.6,56,96,race,248,149,163,42.2,190,7.1,94.2,26,0.914,6.05,0.45,0.42,38748.8,0.9,4076.7
R009102,25,M,82.4,64.9,52,63,race,280,157,170,42.2,243,6.6,57.4,18,0.924,6.66,2.1,0.413,48965.1,1.4,4588.7
R009103,24,F,72.9,44.5,52,80,race,249,160,172,42.2,123,4.6,73.2,17,0.93,5.56,6.05,0.278,44811.8,3.4,4095.7
R009104,33,M,81.2,60.4,56,66,race,214,156,171,42.2,174,6.5,49.4,21,0.912,4.52,5.83,0.387,36865.1,1.5,3560.1
R009105,30,F,80.7,56.6,45,66,race,167,154,168,42.2,165,4.7,54.7,15,0.917,4.23,5.82,0.368,29265.0,3.3,2810.3
R009106,37,M,81.8,44.3,59,85,race,173,166,185,42.2,107,5.1,74.9,10,0.897,3.88,5.22,0.267,30995.5,2.9,3185.3
R009107,41,F,73.8,53.2,48,62,race,196,153,167,42.2,146,6.4,59.1,25,0.916,4.41,3.88,0.348,34275.8,1.6,3108.2
R009108,37,M,87.4,41.6,45,99,race,236,152,167,42.2,238,5.5,91.9,22,0.91,5.61,5.94,0.274,37698.4,2.5,3902.5
R009109,43,M,83.1,65.0,51,88,race,187,156,172,42.2,246,4.9,64.4,19,0.907,4.74,2.31,0.417,30328.8,3.1,3216.4
R009110,34,F,58.3,42.7,48,74,race,263,149,160,42.2,85,6.3,58.0,25,0.931,5.89,6.66,0.287,40636.7,1.7,3703.6
R009111,35,F,60.5,64.2,48,67,race,193,147,164,42.2,55,4.1,49.5,10,0.896,4.84,4.45,0.437,30386.3,3.9,2847.4
R009112,37,F,59.7,51.9,52,76,race,275,162,174,42.2,124,5.3,46.6,27,0.931,6.59,3.36,0.32,46299.9,2.7,4706.2
R009113,31,F,70.2,51.4,52,97,race,167,165,183,42.2,109,7.1,85.4,28,0.902,3.86,4.94,0.312,31247.2,0.9,2830.2
R009114,23,F,84.6,43.8,47,85,race,165,150,166,42.2,218,7.3,76.3,23,0.904,3.79,5.48,0.292,27354.9,0.7,2423.0
R009115,42,M,70.3,51.7,47,65,race,214,160,173,42.2,98,6.1,45.8,18,0.925,5.09,2.76,0.323,36245.4,1.9,3810.1
R009116,44,F,87.0,41.2,47,98,race,150,160,171,42.2,241,5.8,79.1,15,0.936,3.63,7.08,0.258,25809.5,2.2,2760.6
R009117,36,F,57.8,58.8,55,77,race,141,161,175,42.2,96,7.4,70.1,10,0.92,3.28,6.88,0.365,24348.6,0.6,2317.2
R009118,44,M,85.6,46.0,58,92,race,222,150,168,42.2,122,4.9,66.0,10,0.893,5.02,4.6,0.307,38242.3,3.1,3633.4
R009119,29,M,65.8,55.1,59,85,race,236,158,169,42.2,60,5.4,76.1,13,0.935,5.51,8.04,0.349,41826.2,2.6,3699.5
R009120,28,M,89.2,40.5,47,69,race,286,151,164,42.2,81,7.2,68.6,10,0.921,7.02,5.47,0.268,46493.6,0.8,4560.9
R009121,36,F,81.9,45.3,48,99,race,277,147,163,42.2,150,4.2,85.8,20,0.902,6.87,3.04,0.308,44775.7,3.8,4453.6
R009122,28,F,81.8,48.5,58,85,race,211,161,172,42.2,98,5.1,71.2,25,0.936,5.09,6.69,0.301,37374.7,2.9,3536.6
R009123,39,M,57.9,53.8,53,96,race,299,158,175,42.2,75,6.3,61.2,19,0.903,6.84,3.04,0.341,50705.5,1.7,4953.5
R009124,33,M,77.3,54.3,57,62,race,240,172,188,42.2,241,6.8,61.1,11,0.915,5.83,3.86,0.316,41765.1,1.2,4590.7
R009125,44,F,63.9,50.9,46,87,race,225,169,185,42.2,190,4.6,55.1,12,0.914,5.35,8.34,0.301,39055.6,3.4,4034.8
R009126,29,F,81.3,46.0,57,70,race,194,163,176,42.2,107,5.0,65.7,26,0.926,4.5,4.6,0.282,32226.0,3.0,3511.5
R009127,37,F,64.9,63.3,51,79,race,235,161,173,42.2,73,5.5,50.1,18,0.931,5.47,6.69,0.393,39780.2,2.5,3867.2
R009128,28,F,56.2,41.4,46,66,race,223,167,177,42.2,88,6.1,48.2,13,0.944,4.83,4.49,0.248,41954.2,1.9,3905.1
R009129,23,F,87.1,53.6,59,96,race,191,157,175,42.2,110,6.0,83.1,21,0.897,4.71,6.59,0.341,31515.1,2.0,3200.8
R009130,44,F,77.4,63.8,48,74,race,151,164,175,42.2,84,4.9,46.6,20,0.937,3.84,6.47,0.389,25128.7,3.1,2702.9
R009131,44,M,82.2,59.6,47,97,race,224,167,179,42.2,167,5.4,66.4,23,0.933,5.22,3.57,0.357,38370.9,2.6,4280.6
R009132,33,F,69.8,53.6,56,96,race,258,153,164,42.2,131,5.8,79.7,28,0.933,5.93,7.03,0.35,42018.1,2.2,4138.9
R009133,34,M,88.7,49.6,53,90,race,230,159,170,42.2,129,7.3,55.5,21,0.935,5.8,4.88,0.312,41682.9,0.7,3987.1
R009134,31,F,87.9,42.2,49,95,race,179,152,168,42.2,164,5.3,85.0,16,0.905,4.72,7.42,0.278,28603.3,2.7,3021.9
R009135,22,F,82.1,53.9,49,95,race,161,147,166,42.2,246,5.3,90.2,19,0.886,3.88,7.71,0.367,26966.5,2.7,2254.4
R009136,27,F,86.8,45.5,50,65,race,255,157,173,42.2,166,5.7,53.5,11,0.908,6.04,4.28,0.29,43925.6,2.3,4378.0
R009137,27,F,69.7,43.7,56,61,race,148,165,182,42.2,108,7.1,54.7,19,0.907,3.4,4.24,0.265,25580.4,0.9,2562.6
R009138,29,M,68.7,47.5,49,61,race,149,169,179,42.2,140,7.2,37.5,25,0.944,3.5,5.12,0.281,25946.4,0.8,2732.7
R009139,31,F,60.9,43.5,56,93,race,178,164,176,42.2,160,7.2,70.7,24,0.932,4.27,4.96,0.265,31604.7,0.8,2961.9
R009140,39,F,69.8,53.9,54,69,race,279,145,155,42.2,63,6.3,65.5,12,0.935,6.62,10.17,0.372,41046.8,1.7,4064.9
R009141,33,F,71.8,47.5,51,98,race,249,156,168,42.2,227,6.4,95.1,18,0.929,6.03,2.75,0.304,38846.6,1.6,4113.0
R009142,26,F,77.5,42.7,49,63,race,268,158,174,42.2,235,4.4,55.9,17,0.908,6.32,6.39,0.27,44400.8,3.6,4306.0
R009143,23,M,70.7,52.8,51,86,race,274,164,182,42.2,119,5.9,68.6,27,0.901,6.37,4.06,0.322,47293.8,2.1,4614.6
R009144,44,M,86.1,43.1,46,95,race,165,149,160,42.2,119,4.1,75.9,14,0.931,3.86,4.85,0.289,25056.8,3.9,2693.4
R009145,28,M,89.9,62.7,46,72,race,282,152,164,42.2,143,5.8,57.8,28,0.927,6.59,1.78,0.413,46033.6,2.2,4494.4
R009146,24,M,72.6,64.7,54,99,race,263,150,167,42.2,154,4.9,70.4,25,0.898,6.18,5.66,0.431,42809.1,3.1,3720.3
R009147,25,M,69.2,41.3,48,69,race,279,157,171,42.2,199,5.8,59.6,19,0.918,6.36,9.64,0.263,47900.5,2.2,4218.5
R009148,39,F,76.4,53.9,57,97,race,213,143,153,42.2,68,5.7,61.6,13,0.935,4.9,5.84,0.377,33853.8,2.3,3055.9
R009149,29,F,57.6,43.1,56,71,race,191,164,181,42.2,68,6.4,47.4,27,0.906,4.51,5.97,0.263,33144.9,1.6,3064.7
R009150,41,M,55.5,41.8,56,73,race,281,167,186,42.2,79,5.0,66.0,10,0.898,6.36,6.88,0.25,48906.2,3.0,4936.0
R009151,38,M,78.1,57.1,56,71,race,206,156,167,42.2,82,4.8,66.5,21,0.934,5.16,3.16,0.366,34410.6,3.2,3506.7
R009152,31,M,70.4,48.3,56,93,race,241,157,168,42.2,53,6.2,84.4,18,0.935,5.67,4.36,0.308,40667.8,1.8,4038.6
R009153,44,M,65.6,45.6,49,65,race,267,147,161,42.2,231,4.6,45.0,28,0.913,6.4,4.91,0.31,40988.5,3.4,4135.8
R009154,27,F,85.3,62.1,49,77,race,241,159,175,42.2,132,7.1,76.3,15,0.909,5.87,4.72,0.391,39582.9,0.9,4054.9
R009155,40,F,82.8,54.6,54,73,race,153,155,168,42.2,160,4.1,49.5,27,0.923,3.53,3.54,0.352,24451.9,3.9,2492.6
R009156,25,M,80.9,50.6,45,68,race,176,161,180,42.2,223,6.6,47.2,22,0.894,4.09,4.19,0.314,31600.7,1.4,3044.6
R009157,38,F,59.3,59.9,59,63,race,146,152,169,42.2,225,6.3,50.2,18,0.899,3.28,1.3,0.394,24833.2,1.7,2269.4
R009158,37,F,80.0,53.0,46,81,race,263,164,175,42.2,174,5.6,74.5,22,0.937,6.2,2.3,0.323,45338.1,2.4,4888.3
R009159,26,F,78.4,52.6,53,86,race,158,145,156,42.2,200,5.6,67.8,10,0.929,3.47,5.2,0.363,24934.2,2.4,2246.6
R009160,24,F,82.8,61.3,57,64,race,290,159,170,42.2,241,7.0,39.1,10,0.935,6.96,8.87,0.386,46438.4,1.0,4852.7
R009161,32,M,89.1,56.6,56,74,race,188,160,177,42.2,176,5.0,64.6,26,0.904,4.41,-1.1,0.354,31268.2,3.0,3239.5
R009162,27,F,77.7,51.8,54,73,race,176,149,167,42.2,166,7.1,57.7,22,0.892,4.28,5.94,0.348,27354.9,0.9,2526.3
R009163,27,M,84.7,41.7,56,94,race,253,144,158,42.2,58,5.1,71.6,11,0.911,6.21,6.07,0.29,40820.1,2.9,3559.3
R009164,23,F,61.3,42.9,50,78,race,298,144,158,42.2,74,5.9,73.1,23,0.911,7.14,2.04,0.298,46787.1,2.1,3994.0
R009165,39,F,69.5,42.5,57,79,race,275,154,167,42.2,239,6.3,68.2,24,0.922,6.7,6.39,0.276,46165.6,1.7,4403.6
R009166,27,M,81.8,59.4,48,97,race,221,169,182,42.2,58,5.8,93.6,12,0.929,5.14,2.29,0.351,41475.5,2.2,4052.2
R009167,24,F,72.9,56.7,58,76,race,261,151,166,42.2,154,7.1,46.8,26,0.91,6.17,8.34,0.375,44444.1,0.9,3907.5
R009168,41,M,81.3,60.6,53,86,race,151,151,161,42.2,134,4.6,61.1,27,0.938,3.75,7.67,0.401,26201.5,3.4,2481.6
R009169,34,M,87.8,52.9,53,81,race,187,167,181,42.2,84,7.3,75.4,26,0.923,4.32,3.28,0.317,34114.3,0.7,3666.1
R009170,37,M,69.3,64.6,46,66,race,254,156,172,42.2,195,4.7,47.1,13,0.907,5.74,1.49,0.414,44214.2,3.3,4060.0
R009171,30,M,69.2,59.7,45,69,race,199,165,176,42.2,67,6.3,51.1,27,0.938,4.66,2.52,0.362,36038.8,1.7,3594.0
R009172,44,F,77.1,59.3,48,78,race,283,151,163,42.2,223,4.9,49.3,27,0.926,6.9,3.85,0.393,44211.7,3.1,4460.7
R009173,28,M,69.8,47.0,46,78,race,173,160,176,42.2,75,4.6,70.1,28,0.909,4.13,4.24,0.294,28907.9,3.4,2820.0
R009174,39,M,61.2,50.9,47,92,race,244,153,167,42.2,110,4.9,72.0,11,0.916,6.08,5.78,0.333,41113.7,3.1,3730.3
R009175,32,F,77.1,62.7,57,78,race,221,157,170,42.2,95,6.8,63.0,20,0.924,5.2,5.49,0.399,35054.2,1.2,3635.7
R009176,31,M,87.0,42.7,54,69,race,146,159,172,42.2,246,4.2,54.0,19,0.924,3.4,3.16,0.269,24278.7,3.8,2410.8
R009177,42,F,77.9,43.3,58,89,race,144,151,166,42.2,62,6.2,81.3,22,0.91,3.3,5.19,0.287,23339.0,1.8,2356.0
R009178,42,M,58.5,56.2,55,96,race,175,159,178,42.2,178,7.3,68.6,23,0.893,3.96,3.11,0.353,31323.3,0.7,2829.3
R009179,27,M,69.6,52.1,49,60,race,182,151,167,42.2,103,6.0,53.0,23,0.904,4.12,2.21,0.345,29389.2,2.0,2748.9
R009180,42,F,63.2,52.5,53,69,race,281,156,170,42.2,124,6.1,58.1,12,0.918,6.98,5.47,0.337,46954.2,1.9,4521.7
R009181,26,M,55.5,47.7,59,60,race,158,146,164,42.2,153,6.8,43.7,19,0.89,3.81,6.74,0.327,23862.9,1.2,2174.0
R009182,37,M,58.9,51.2,54,79,race,171,163,175,42.2,97,7.3,53.5,22,0.931,4.25,3.3,0.314,29849.2,0.7,2951.0
R009183,43,M,77.0,59.2,56,90,race,235,172,187,42.2,133,7.3,62.0,14,0.92,5.75,8.82,0.344,44055.0,0.7,4456.1
R009184,24,M,56.4,46.4,52,89,race,159,164,175,42.2,202,6.5,55.5,22,0.937,3.84,7.35,0.283,26950.1,1.5,2522.1
R009185,43,F,60.5,43.3,45,75,race,154,165,180,42.2,93,4.2,48.5,19,0.917,3.54,0.39,0.262,28808.4,3.8,2628.3
R009186,39,M,71.7,48.3,46,76,race,256,163,178,42.2,156,7.5,48.4,17,0.916,6.3,2.21,0.296,46537.1,0.5,4539.6
R009187,30,F,58.3,55.4,56,98,race,286,163,177,42.2,116,5.6,67.5,10,0.921,6.82,2.38,0.34,51142.6,2.4,4529.9
R009188,30,M,84.5,56.7,54,97,race,269,147,166,42.2,55,6.5,62.7,16,0.886,6.53,3.19,0.386,43375.6,1.5,4194.7
R009189,28,F,83.2,51.9,58,64,race,295,167,184,42.2,144,4.9,38.4,11,0.908,7.01,5.04,0.311,54322.8,3.1,5291.3
R009190,30,M,64.3,48.1,59,85,race,179,154,170,42.2,174,5.3,75.8,28,0.906,4.48,4.81,0.312,28267.1,2.7,2638.5
R009191,27,F,81.0,55.0,56,71,race,241,162,173,42.2,94,5.6,70.6,10,0.936,5.94,7.34,0.34,39799.1,2.4,3998.6
R009192,31,M,56.0,55.3,48,69,race,193,148,160,42.2,149,5.4,64.1,23,0.925,4.55,4.12,0.374,32070.8,2.6,2739.5
R009193,36,M,89.3,40.2,45,71,race,203,162,174,42.2,72,5.1,69.2,29,0.931,4.83,6.27,0.248,37439.7,2.9,3765.4
R009194,31,M,75.1,43.6,59,61,race,207,152,170,42.2,231,5.9,51.8,17,0.894,4.82,0.47,0.287,35220.3,2.1,3079.3
R009195,29,M,71.5,40.8,46,63,race,162,167,182,42.2,161,5.6,54.0,20,0.918,4.1,4.26,0.244,30108.4,2.4,2778.5
R009196,29,M,83.6,52.3,58,94,race,242,154,168,42.2,122,4.9,58.5,13,0.917,5.59,2.26,0.34,37674.5,3.1,3843.5
R009197,37,M,83.9,45.2,59,63,race,143,151,164,42.2,146,7.0,54.5,17,0.921,3.1,4.55,0.299,22649.9,1.0,2342.1
R009198,34,M,83.7,56.3,50,62,race,184,157,167,42.2,87,4.9,60.0,27,0.94,4.35,5.13,0.359,29820.9,3.1,3155.1
R009199,34,F,66.6,58.6,52,70,race,158,163,177,42.2,232,5.9,50.4,26,0.921,3.8,2.24,0.36,29607.3,2.1,2646.7
R009200,38,F,64.4,42.7,49,69,race,166,160,171,42.2,117,5.2,64.1,21,0.936,3.92,2.7,0.267,27596.9,2.8,2873.7
R009201,41,F,63.3,43.7,47,80,race,281,162,176,42.2,240,6.5,66.0,10,0.92,6.54,7.34,0.27,48930.7,1.5,4765.0
R009202,34,M,63.0,51.9,54,99,race,213,156,173,42.2,146,5.4,70.5,25,0.902,4.83,5.91,0.333,35660.8,2.6,3387.1
R009203,41,M,69.9,55.1,51,95,race,263,147,165,42.2,58,6.5,94.2,22,0.891,6.54,3.42,0.375,41869.4,1.5,3859.1
R009204,37,F,81.1,49.6,53,95,race,162,154,165,42.2,224,4.3,71.6,24,0.933,3.45,3.01,0.322,25198.2,3.7,2567.4
R009205,44,F,62.1,45.6,59,99,race,274,152,167,42.2,208,6.8,62.4,14,0.91,6.52,7.04,0.3,43567.9,1.2,4213.5
R009206,35,F,56.1,62.3,55,92,race,282,165,184,42.2,224,4.9,83.8,13,0.897,6.8,5.58,0.378,46934.8,3.1,4842.0
R009207,31,M,59.2,55.8,51,77,race,170,156,171,42.2,143,5.9,73.0,17,0.912,4.05,2.37,0.358,27025.7,2.1,2493.5
R009208,35,M,81.0,42.1,59,95,race,225,155,173,42.2,209,4.4,66.9,21,0.896,5.44,3.78,0.272,36992.8,3.6,3782.9
R009209,28,F,70.2,63.9,53,81,race,201,161,179,42.2,245,5.8,70.7,18,0.899,4.51,4.37,0.397,34394.1,2.2,3248.4
R009210,26,F,76.8,45.5,46,73,race,289,167,181,42.2,167,6.2,64.9,25,0.923,6.79,8.5,0.272,49880.0,1.8,4917.8
R009211,33,M,78.9,46.9,54,99,race,271,157,172,42.2,107,5.4,65.0,10,0.913,6.54,3.19,0.299,48417.3,2.6,4715.6
R009212,33,F,83.4,64.9,45,71,race,183,174,190,42.2,103,5.1,51.6,10,0.916,4.11,3.9,0.373,32739.6,2.9,3661.2
R009213,22,F,79.1,62.6,54,60,race,246,153,167,42.2,110,4.6,58.5,20,0.916,5.87,6.99,0.409,41184.5,3.4,3849.3
R009214,27,M,64.1,53.9,55,99,race,193,159,170,42.2,146,4.4,95.3,10,0.935,4.54,3.39,0.339,32989.8,3.6,3049.1
R009215,22,F,61.6,48.3,55,71,race,143,144,163,42.2,78,4.4,45.3,29,0.883,3.51,4.81,0.335,20764.5,3.6,1914.4
R009216,25,M,68.2,52.1,45,83,race,148,151,164,42.2,86,5.1,54.2,19,0.921,3.55,7.1,0.345,24257.2,2.9,2192.2
R009217,24,M,77.7,61.8,56,73,race,175,155,168,42.2,226,4.8,57.2,26,0.923,3.97,7.59,0.399,29399.3,3.2,2678.6
R009218,39,M,56.3,48.6,53,94,race,146,156,174,42.2,149,6.4,70.0,12,0.897,3.78,1.17,0.312,24539.0,1.6,2360.8
R009219,40,F,69.3,56.8,57,76,race,221,145,155,42.2,80,5.4,50.0,28,0.935,5.36,3.92,0.392,34945.1,2.6,3328.9
R009220,22,F,77.0,62.2,52,71,race,166,152,162,42.2,227,5.0,47.6,27,0.938,3.79,5.45,0.409,28752.8,3.0,2430.6
R009221,29,F,80.8,56.9,48,88,race,162,146,161,42.2,197,5.4,63.1,13,0.907,4.17,4.53,0.39,25526.2,2.6,2504.4
R009222,42,M,57.3,55.1,58,68,race,214,162,172,42.2,110,6.0,50.8,13,0.942,5.16,5.38,0.34,36795.5,2.0,3637.3
R009223,25,M,55.6,62.0,59,97,race,213,154,168,42.2,188,7.4,84.7,17,0.917,5.27,2.88,0.403,36635.8,0.6,3053.3
R009224,24,F,63.1,56.2,46,60,race,170,167,184,42.2,204,4.1,40.8,20,0.908,4.36,4.73,0.337,28540.3,3.9,2980.5
R009225,23,M,71.8,53.7,53,76,race,219,157,170,42.2,210,4.1,58.6,22,0.924,5.15,6.76,0.342,36747.2,3.9,3292.4
R009226,27,M,86.8,52.8,48,91,race,280,148,165,42.2,189,7.0,64.9,12,0.897,6.62,2.23,0.357,44872.4,1.0,4363.8
R009227,29,F,77.1,46.2,50,87,race,296,157,172,42.2,116,5.6,57.3,24,0.913,7.37,4.3,0.294,51960.1,2.4,4702.5
R009228,32,F,70.6,58.0,50,64,race,179,147,157,42.2,130,7.0,61.0,29,0.936,4.26,8.06,0.395,27423.9,1.0,2643.1
R009229,36,M,62.1,54.8,51,98,race,248,155,173,42.2,236,5.0,72.5,21,0.896,5.93,0.95,0.354,44064.2,3.0,3769.6
