athlete_id,age,sex,weight_kg,vo2_max,resting_hr,baseline_hrv,session_type,duration_min,avg_hr,max_hr,distance_km,elevation_gain_m,sleep_hrs_prior,hrv_today,temp_c,percent_hr_max,pace_min_per_km,hr_efficiency,vo2_hr_ratio,depletion_factor,sleep_debt,calories_burned
A1486,42,F,66.0,52.3,55,62,tempo,117,147,156,19.8,152,8.3,67.4,29,0.942,5.91,7.42,0.356,17070.8,-0.3,1585.9
A1487,38,M,76.8,43.2,52,60,tempo,52,169,178,7.9,35,6.0,63.3,29,0.949,6.58,21.39,0.256,8366.1,2.0,900.7
A1488,43,F,68.5,63.3,58,64,tempo,53,155,161,5.8,33,8.9,72.3,32,0.963,9.14,26.72,0.408,7902.6,-0.9,850.8
A1489,36,F,64.1,59.3,52,83,intervals,53,148,167,8.8,206,7.7,94.7,33,0.886,6.02,16.82,0.401,7774.9,0.3,727.8
A1490,36,F,79.3,53.9,51,73,tempo,71,144,160,10.6,89,4.7,66.3,34,0.9,6.7,13.58,0.374,10681.5,3.3,1037.4
A1491,31,F,75.6,45.6,64,77,intervals,39,179,197,5.2,3,6.9,84.6,34,0.909,7.5,34.42,0.255,6779.4,1.1,730.0
A1492,27,M,84.5,45.2,58,86,long_run,49,147,159,7.1,221,6.8,91.0,16,0.925,6.9,20.7,0.307,6946.9,1.2,710.8
A1493,42,M,83.1,47.0,63,72,intervals,109,144,159,14.5,88,6.1,78.6,23,0.906,7.52,9.93,0.326,15108.8,1.9,1589.0
A1494,29,M,79.1,38.0,46,75,tempo,39,133,148,4.7,112,4.7,62.8,25,0.899,8.3,28.3,0.286,5149.3,3.3,467.5
A1495,31,M,89.8,58.7,57,68,tempo,56,148,156,10.0,16,8.1,48.4,29,0.949,5.6,14.8,0.397,8392.0,-0.1,831.9
A1496,29,M,80.0,39.2,58,72,intervals,63,170,177,7.2,254,8.5,61.8,11,0.96,8.75,23.61,0.231,10834.6,-0.5,1092.4
A1497,44,F,77.1,48.1,54,61,intervals,55,160,167,10.7,146,4.6,62.4,26,0.958,5.14,14.95,0.301,9102.1,3.4,923.3
A1498,28,M,55.1,64.5,64,72,long_run,69,150,161,11.9,160,8.3,52.9,20,0.932,5.8,12.61,0.43,10238.2,-0.3,924.0
A1499,33,M,81.8,45.0,53,92,tempo,116,164,172,21.6,157,6.5,75.1,10,0.953,5.37,7.59,0.274,18754.5,1.5,2006.8
A1500,35,F,57.3,54.8,64,78,intervals,99,167,172,12.6,15,5.3,55.9,19,0.971,7.86,13.25,0.328,16580.1,2.7,1597.9
A1501,30,F,74.1,46.8,61,62,tempo,91,160,169,11.1,183,6.8,68.9,17,0.947,8.2,14.41,0.292,14737.8,1.2,1381.3
A1502,26,M,67.1,52.6,62,83,intervals,86,154,167,13.5,197,7.9,74.5,29,0.922,6.37,11.41,0.342,13095.9,0.1,1219.9
A1503,30,M,67.6,43.1,48,89,long_run,73,133,139,14.5,89,8.3,78.6,14,0.957,5.03,9.17,0.324,9308.8,-0.3,856.4
A1504,30,F,64.5,60.2,48,89,intervals,34,139,158,6.2,190,8.7,81.5,22,0.88,5.48,22.42,0.433,4517.8,-0.7,437.5
A1505,35,M,68.6,52.3,57,77,tempo,82,177,190,12.2,60,5.0,85.1,11,0.932,6.72,14.51,0.295,14724.1,3.0,1458.4
A1506,33,M,78.3,57.2,49,65,intervals,84,166,171,12.3,278,7.7,65.3,32,0.971,6.83,13.5,0.345,13687.6,0.3,1486.7
A1507,30,M,70.9,49.5,47,87,tempo,115,171,178,22.0,22,5.3,75.0,20,0.961,5.23,7.77,0.289,19694.7,2.7,1961.6
A1508,35,M,65.0,52.9,63,75,long_run,98,156,172,17.1,161,6.3,80.8,20,0.907,5.73,9.12,0.339,14528.6,1.7,1458.1
A1509,27,M,86.8,44.3,59,96,tempo,110,161,172,18.6,62,5.3,68.1,29,0.936,5.91,8.66,0.275,18210.1,2.7,1758.5
A1510,42,M,62.2,63.1,51,85,tempo,52,161,180,6.9,271,6.4,76.1,20,0.894,7.54,23.33,0.392,8727.3,1.6,873.3
A1511,32,M,55.5,49.5,56,60,intervals,36,177,186,3.7,65,6.3,60.8,23,0.952,9.73,47.84,0.28,6351.8,1.7,616.1
A1512,37,M,66.8,42.1,48,93,intervals,33,135,149,5.6,260,6.0,85.8,20,0.906,5.89,24.11,0.312,4495.4,2.0,413.8
A1513,41,M,64.3,39.6,64,82,tempo,108,177,194,11.4,48,8.0,89.1,10,0.912,9.47,15.53,0.224,18979.9,0.0,2072.9
A1514,24,M,75.3,46.6,51,81,tempo,53,176,191,7.9,166,7.7,70.0,10,0.921,6.71,22.28,0.265,9310.3,0.3,983.2
A1515,38,F,67.6,50.8,48,99,long_run,54,165,182,7.2,64,6.9,107.5,18,0.907,7.5,22.92,0.308,8701.5,1.1,944.7
A1516,24,M,72.2,50.7,61,96,long_run,117,156,169,18.2,250,8.2,96.0,32,0.923,6.43,8.57,0.325,18696.0,-0.2,1732.7
A1517,25,M,83.0,58.5,55,82,long_run,31,159,166,4.1,46,6.2,87.4,21,0.958,7.56,38.78,0.368,4856.0,1.8,480.5
A1518,34,M,72.8,59.1,51,93,intervals,63,156,172,12.5,190,8.2,97.3,26,0.907,5.04,12.48,0.379,9609.1,-0.2,948.2
A1519,31,M,64.3,59.2,54,70,intervals,36,147,154,4.1,214,7.8,49.4,32,0.955,8.78,35.85,0.403,5231.1,0.2,511.7
A1520,28,M,76.8,50.7,59,79,intervals,81,160,171,10.5,131,6.2,76.4,27,0.936,7.71,15.24,0.317,12495.0,1.8,1340.9
A1521,34,M,65.7,48.5,48,74,intervals,47,167,179,6.3,149,9.0,63.4,24,0.933,7.46,26.51,0.29,7569.9,-1.0,808.8
A1522,44,F,62.2,47.6,54,84,long_run,75,148,167,12.9,106,8.3,71.4,17,0.886,5.81,11.47,0.322,11123.0,-0.3,1068.0
A1523,41,M,79.6,47.4,46,95,long_run,111,172,185,15.1,116,8.4,105.9,14,0.93,7.35,11.39,0.276,19229.9,-0.4,2071.9
A1524,33,M,86.8,47.7,55,93,intervals,74,145,158,13.1,271,6.9,105.6,24,0.918,5.65,11.07,0.329,11081.4,1.1,1042.3
A1525,42,F,66.4,39.5,54,70,long_run,82,158,167,10.8,60,8.0,63.9,24,0.946,7.59,14.63,0.25,13137.1,0.0,1289.1
A1526,33,F,72.6,39.8,55,65,intervals,58,157,176,10.4,203,8.2,69.5,18,0.892,5.58,15.1,0.254,9172.0,-0.2,865.5
A1527,27,M,82.9,54.9,53,98,tempo,112,172,181,22.4,152,7.0,78.5,33,0.95,5.0,7.68,0.319,18538.6,1.0,1966.8
A1528,41,F,75.4,53.6,55,88,tempo,108,173,186,18.6,80,7.5,90.2,20,0.93,5.81,9.3,0.31,18838.5,0.5,2063.8
A1529,21,M,58.0,59.3,49,68,intervals,98,179,191,18.6,93,7.5,78.1,23,0.937,5.27,9.62,0.331,17145.2,0.5,1722.9
A1530,39,M,79.8,56.3,53,81,intervals,106,166,182,12.6,157,6.1,87.7,18,0.912,8.41,13.17,0.339,17708.6,1.9,1774.8
A1531,33,M,83.2,59.2,64,93,long_run,92,153,169,12.3,162,5.1,93.3,19,0.905,7.48,12.44,0.387,14705.7,2.9,1424.2
A1532,39,M,78.4,52.8,50,87,intervals,37,143,150,7.1,224,6.5,62.8,15,0.953,5.21,20.14,0.369,5459.2,1.5,503.2
A1533,40,M,84.0,38.1,63,68,long_run,54,173,192,10.8,268,8.1,71.6,28,0.901,5.0,16.02,0.22,9300.9,-0.1,1035.0
A1534,25,M,85.6,56.0,60,86,tempo,97,168,176,10.8,54,6.7,84.0,30,0.955,8.98,15.56,0.333,16423.6,1.3,1721.5
A1535,33,M,62.7,54.6,59,77,tempo,85,147,156,11.2,247,6.6,59.5,29,0.942,7.59,13.12,0.371,12248.5,1.4,1182.5
A1536,33,F,86.5,59.5,54,85,long_run,40,154,166,7.0,105,6.8,59.9,29,0.928,5.71,22.0,0.386,6369.5,1.2,655.6
A1537,22,M,85.8,57.7,63,73,long_run,79,152,166,10.7,235,6.2,63.5,32,0.916,7.38,14.21,0.38,12402.5,1.8,1154.3
A1538,27,M,63.5,48.6,45,74,long_run,44,157,165,5.6,45,5.8,65.4,18,0.952,7.86,28.04,0.31,6744.1,2.2,645.6
A1539,39,M,88.4,62.6,53,81,long_run,72,135,146,8.2,195,4.8,68.8,31,0.925,8.78,16.46,0.464,9289.7,3.2,916.0
A1540,39,M,67.8,48.6,45,91,tempo,64,147,154,10.9,271,8.6,80.4,13,0.955,5.87,13.49,0.331,9300.8,-0.6,886.7
A1541,20,M,62.9,44.3,60,95,intervals,67,138,143,11.5,80,5.1,85.5,14,0.965,5.83,12.0,0.321,9115.7,2.9,769.0
A1542,20,M,89.2,61.8,48,91,tempo,94,163,172,10.7,281,8.5,83.6,32,0.948,8.79,15.23,0.379,15944.4,-0.5,1568.6
A1543,28,F,82.5,40.7,50,94,tempo,56,149,167,9.0,167,7.1,93.3,17,0.892,6.22,16.56,0.273,8255.5,0.9,853.9
A1544,34,M,76.1,40.4,63,74,long_run,49,151,162,7.6,131,7.1,73.4,14,0.932,6.45,19.87,0.268,7391.3,0.9,725.0
A1545,20,M,73.2,40.9,58,70,intervals,75,169,176,14.2,228,4.6,68.0,26,0.96,5.28,11.9,0.242,12256.9,3.4,1216.7
A1546,27,M,72.9,55.7,52,72,long_run,93,157,175,11.0,230,8.3,69.1,20,0.897,8.45,14.27,0.355,13942.9,-0.3,1403.1
A1547,25,M,55.8,47.6,49,78,intervals,100,153,160,14.0,61,5.8,61.2,15,0.956,7.14,10.93,0.311,15589.8,2.2,1310.1
A1548,30,F,62.5,55.0,52,82,tempo,109,164,176,18.1,288,7.6,66.7,31,0.932,6.02,9.06,0.335,17163.3,0.4,1692.1
A1549,31,F,84.5,44.9,49,77,tempo,92,175,186,17.8,264,5.6,75.7,16,0.941,5.17,9.83,0.257,15919.5,2.4,1784.5
A1550,25,F,60.4,54.4,52,86,long_run,33,130,140,4.2,116,8.8,81.6,26,0.929,7.86,30.95,0.418,4191.0,-0.8,362.5
A1551,34,M,55.7,48.8,63,72,long_run,67,162,172,11.2,19,6.0,52.9,29,0.942,5.98,14.46,0.301,10640.4,2.0,1034.8
A1552,42,M,88.2,57.4,45,98,tempo,103,160,170,11.4,7,5.8,110.6,16,0.941,9.04,14.04,0.359,16686.5,2.2,1799.9
A1553,35,F,73.1,47.8,59,92,intervals,114,146,153,13.4,179,8.9,90.6,27,0.954,8.51,10.9,0.327,16375.9,-0.9,1672.1
A1554,21,M,56.4,38.9,48,69,intervals,102,174,189,15.3,260,6.4,74.0,22,0.921,6.67,11.37,0.224,17893.6,1.6,1780.6
A1555,43,M,89.4,53.5,47,72,intervals,61,177,183,9.9,278,8.1,68.6,24,0.967,6.16,17.88,0.302,10386.4,-0.1,1169.3
A1556,25,M,83.0,46.4,47,75,long_run,108,170,178,14.8,269,6.6,63.4,24,0.955,7.3,11.49,0.273,18000.1,1.4,1931.4
A1557,40,F,70.8,38.5,46,75,tempo,116,165,181,19.2,52,8.7,82.9,19,0.912,6.04,8.59,0.233,19832.7,-0.7,1981.7
A1558,39,M,88.8,53.6,51,63,long_run,80,137,149,9.5,226,6.7,61.6,33,0.919,8.42,14.42,0.391,10438.6,1.3,1075.9
A1559,33,F,56.5,43.1,61,70,intervals,87,148,154,11.9,138,6.4,65.7,33,0.961,7.31,12.44,0.291,12656.7,1.6,1197.0
A1560,43,M,82.9,50.9,47,92,long_run,50,167,176,9.7,148,8.5,66.5,27,0.949,5.15,17.22,0.305,8690.3,-0.5,937.7
A1561,43,M,72.4,61.4,53,64,tempo,98,170,183,17.9,97,6.9,48.3,15,0.929,5.47,9.5,0.361,16787.3,1.1,1776.5
A1562,37,M,83.3,59.4,50,73,intervals,81,178,184,11.9,137,6.9,82.4,13,0.967,6.81,14.96,0.334,13970.4,1.1,1599.7
A1563,25,M,84.8,60.2,58,61,tempo,92,142,149,12.5,163,5.9,61.2,18,0.953,7.36,11.36,0.424,13523.5,2.1,1207.9
A1564,22,M,61.4,47.3,48,98,intervals,36,136,141,6.0,262,6.3,89.7,22,0.965,6.0,22.67,0.348,4745.1,1.7,412.8
A1565,36,M,77.6,59.9,57,73,long_run,76,177,191,9.5,23,7.3,65.9,34,0.927,8.0,18.63,0.338,13435.3,0.7,1392.0
A1566,22,F,70.6,42.6,45,97,long_run,70,154,160,7.7,157,7.8,92.9,20,0.962,9.09,20.0,0.277,10594.0,0.2,964.3
A1567,42,M,77.1,44.1,62,76,intervals,87,132,147,15.0,199,6.8,71.7,30,0.898,5.8,8.8,0.334,11202.1,1.2,1033.4
A1568,39,F,72.2,38.2,56,98,intervals,100,162,179,19.4,203,8.5,81.3,15,0.905,5.15,8.35,0.236,16425.6,-0.5,1655.0
A1569,28,M,78.7,53.2,55,78,intervals,45,170,181,5.6,165,8.8,59.5,27,0.939,8.04,30.36,0.313,7769.2,-0.8,784.7
A1570,41,F,65.1,44.3,55,69,intervals,36,167,174,5.0,158,4.6,66.9,34,0.96,7.2,33.4,0.265,5920.3,3.4,635.7
A1571,23,F,57.7,38.9,60,93,intervals,115,178,189,19.3,228,5.3,71.6,13,0.942,5.96,9.22,0.219,19992.1,2.7,1990.0
A1572,28,F,61.3,52.4,60,97,tempo,44,164,177,6.4,277,5.3,77.5,27,0.927,6.88,25.62,0.32,7423.9,2.7,687.4
A1573,26,M,90.0,48.4,64,99,long_run,73,131,145,9.4,256,8.1,112.6,31,0.903,7.77,13.94,0.369,9971.4,-0.1,903.0
A1574,26,M,78.1,38.2,45,67,long_run,73,172,178,14.5,1,8.8,75.9,33,0.966,5.03,11.86,0.222,12244.6,-0.8,1287.1
A1575,43,F,65.9,40.2,47,93,tempo,51,148,163,7.8,266,6.8,77.3,23,0.908,6.54,18.97,0.272,7536.9,1.2,732.5
A1576,43,F,78.5,56.7,45,89,tempo,103,139,155,15.3,255,7.7,69.5,18,0.897,6.73,9.08,0.408,13680.6,0.3,1405.5
A1577,41,F,86.3,53.1,58,71,long_run,74,149,166,13.6,289,6.2,63.6,19,0.898,5.44,10.96,0.356,11267.0,1.8,1105.3
A1578,20,F,59.5,41.2,57,76,tempo,88,143,151,11.4,228,5.4,84.8,28,0.947,7.72,12.54,0.288,12767.1,2.6,1117.7
A1579,24,F,85.7,61.3,53,86,tempo,59,140,148,9.7,54,8.2,91.9,24,0.946,6.08,14.43,0.438,7933.2,-0.2,804.9
A1580,38,M,62.5,44.2,56,97,long_run,42,178,191,6.0,267,4.7,73.7,14,0.932,7.0,29.67,0.248,7526.5,3.3,811.0
A1581,36,M,86.1,43.9,58,74,tempo,80,172,178,13.6,276,6.7,62.4,30,0.966,5.88,12.65,0.255,13220.3,1.3,1529.9
A1582,28,M,56.0,62.6,53,91,long_run,96,161,175,10.7,170,6.5,101.4,28,0.92,8.97,15.05,0.389,15187.4,1.5,1410.0
A1583,26,F,69.2,40.0,62,62,long_run,56,159,165,8.7,85,8.7,58.2,16,0.964,6.44,18.28,0.252,9113.4,-0.7,866.1
A1584,21,M,60.2,51.6,58,99,intervals,111,178,189,13.2,264,7.0,83.6,24,0.942,8.41,13.48,0.29,19836.4,1.0,1871.1
A1585,34,F,80.7,38.3,61,65,intervals,38,156,163,4.1,15,8.8,64.8,13,0.957,9.27,38.05,0.246,6054.5,-0.8,612.1
A1586,43,F,65.8,64.8,58,94,tempo,35,152,170,5.0,83,6.2,79.9,22,0.894,7.0,30.4,0.426,5193.3,1.8,512.0
A1587,42,F,65.6,44.7,64,96,tempo,72,152,158,11.6,70,4.7,89.5,12,0.962,6.21,13.1,0.294,11136.0,3.3,1086.7
A1588,28,M,72.4,55.3,56,97,tempo,100,136,147,13.4,102,7.3,75.2,17,0.925,7.46,10.15,0.407,13702.3,0.7,1184.9
A1589,25,M,88.7,38.6,58,65,tempo,33,144,153,5.9,38,6.0,69.7,18,0.941,5.59,24.41,0.268,4634.5,2.0,479.8
A1590,21,F,88.0,50.4,56,88,intervals,67,135,141,11.7,186,6.6,63.0,26,0.957,5.73,11.54,0.373,8971.7,1.4,822.9
A1591,37,M,83.2,46.1,58,63,intervals,79,172,182,13.8,67,7.1,46.6,27,0.945,5.72,12.46,0.268,12988.8,0.9,1466.8
A1592,26,M,60.8,43.5,59,90,intervals,55,177,195,8.8,264,7.2,92.7,21,0.908,6.25,20.11,0.246,9983.0,0.8,987.9
A1593,27,M,82.6,42.1,64,60,long_run,38,176,188,7.6,35,7.1,64.3,16,0.936,5.0,23.16,0.239,6387.2,0.9,705.4
A1594,34,M,82.7,47.9,50,92,intervals,101,162,169,14.4,37,5.7,73.7,27,0.959,7.01,11.25,0.296,15804.3,2.3,1758.0
A1595,42,M,66.2,38.6,54,89,long_run,93,131,145,15.9,19,6.8,82.8,23,0.903,5.85,8.24,0.295,11953.4,1.2,1137.7
A1596,27,M,79.5,55.2,64,67,tempo,107,142,153,18.6,281,4.9,55.8,26,0.928,5.75,7.63,0.389,14494.7,3.1,1390.4
A1597,41,F,83.5,59.0,54,98,tempo,43,175,189,6.0,40,7.0,84.6,19,0.926,7.17,29.17,0.337,7386.4,1.0,799.9
A1598,33,F,79.5,60.6,50,70,tempo,94,156,175,18.3,72,8.6,53.4,26,0.891,5.14,8.52,0.388,14523.5,-0.6,1406.3
A1599,28,F,66.6,61.8,52,91,intervals,112,134,150,14.7,144,4.8,103.0,34,0.893,7.62,9.12,0.461,14479.5,3.2,1318.6
A1600,21,F,79.8,58.7,53,98,intervals,33,177,195,4.6,231,6.9,101.4,26,0.908,7.17,38.48,0.332,6126.7,1.1,581.5
A1601,38,F,83.2,40.3,51,75,long_run,97,139,155,18.8,255,6.0,78.4,20,0.897,5.16,7.39,0.29,13557.9,2.0,1309.3
A1602,32,M,57.1,54.9,52,65,intervals,101,163,169,19.8,225,6.9,63.0,29,0.964,5.1,8.23,0.337,16340.0,1.1,1625.6
A1603,31,F,63.6,55.9,64,61,intervals,47,173,184,8.1,290,8.1,60.9,12,0.94,5.8,21.36,0.323,8471.4,-0.1,852.0
A1604,37,F,84.0,46.0,57,93,long_run,117,147,155,19.0,170,4.9,69.7,15,0.948,6.16,7.74,0.313,16492.9,3.1,1715.5
A1605,28,M,71.3,53.4,61,96,tempo,93,132,140,18.4,218,7.4,107.4,17,0.943,5.05,7.17,0.405,12614.9,0.6,1017.0
A1606,42,M,87.8,48.5,60,60,tempo,93,136,143,9.4,281,6.9,68.1,31,0.951,9.89,14.47,0.357,12701.9,1.1,1213.7
A1607,41,M,85.9,45.5,64,68,long_run,58,172,177,6.0,130,7.8,71.8,20,0.972,9.67,28.67,0.265,10378.5,0.2,1056.7
A1608,32,M,57.8,57.8,61,77,long_run,104,171,180,18.6,168,6.5,59.5,28,0.95,5.59,9.19,0.338,17212.6,1.5,1753.1
A1609,31,F,67.0,55.0,58,87,long_run,74,166,175,14.1,55,5.7,99.9,32,0.949,5.25,11.77,0.331,12694.3,2.3,1230.3
A1610,31,F,85.0,42.1,54,70,tempo,87,142,149,12.1,253,8.8,65.0,32,0.953,7.19,11.74,0.296,12037.4,-0.8,1255.7
A1611,28,M,58.7,60.9,47,80,long_run,92,165,171,11.7,161,5.1,82.1,19,0.965,7.86,14.1,0.369,14634.4,2.9,1493.5
A1612,30,M,75.1,54.4,52,83,tempo,69,165,176,12.2,21,6.9,65.9,24,0.938,5.66,13.52,0.33,10864.1,1.1,1126.2
A1613,38,M,57.3,39.8,51,92,intervals,64,156,161,12.5,65,5.4,86.9,25,0.969,5.12,12.48,0.255,10160.0,2.6,977.2
A1614,40,F,64.7,51.7,57,76,long_run,69,137,148,7.9,279,5.6,81.6,13,0.926,8.73,17.34,0.377,9070.6,2.4,865.7
A1615,31,F,85.3,54.3,58,72,intervals,54,160,170,7.6,276,7.6,78.8,24,0.941,7.11,21.05,0.339,8227.3,0.4,857.8
A1616,22,F,84.2,48.5,55,67,tempo,83,159,164,10.0,99,5.0,73.9,31,0.97,8.3,15.9,0.305,13263.3,3.0,1332.8
A1617,44,M,79.4,42.9,47,87,intervals,97,146,156,11.4,140,5.4,71.1,28,0.936,8.51,12.81,0.294,14544.3,2.6,1465.9
A1618,20,F,84.2,51.3,62,83,long_run,61,138,157,9.1,119,5.1,59.6,32,0.879,6.7,15.16,0.372,8238.1,2.9,750.3
A1619,31,F,64.7,55.8,55,69,long_run,89,156,169,11.6,70,5.7,79.0,33,0.923,7.67,13.45,0.358,13604.6,2.3,1326.3
A1620,26,F,61.8,55.5,47,87,tempo,55,176,188,7.0,54,4.7,75.4,13,0.936,7.86,25.14,0.315,9421.5,3.3,951.9
A1621,23,F,61.8,58.9,48,75,intervals,59,173,187,9.9,161,5.1,82.8,21,0.925,5.96,17.47,0.34,10402.9,2.9,1023.8
A1622,26,F,57.3,57.5,57,67,tempo,38,130,139,5.1,53,5.4,76.2,25,0.935,7.45,25.49,0.442,4774.1,2.6,385.6
A1623,22,F,59.1,62.1,60,97,tempo,49,143,151,8.0,109,5.7,83.3,16,0.947,6.12,17.88,0.434,6830.2,2.3,625.1
A1624,34,M,84.5,40.4,63,83,tempo,48,171,176,5.7,188,7.1,78.0,20,0.972,8.42,30.0,0.236,8547.1,0.9,909.3
A1625,38,F,64.6,53.6,49,78,intervals,46,179,191,6.5,219,6.6,80.1,25,0.937,7.08,27.54,0.299,8069.2,1.4,841.7
A1626,26,F,63.1,64.2,51,94,intervals,108,145,154,11.5,250,6.1,105.8,20,0.942,9.39,12.61,0.443,15120.6,1.9,1467.2
A1627,21,M,78.8,44.3,48,80,intervals,72,141,149,14.0,51,8.3,69.8,18,0.946,5.14,10.07,0.314,10148.0,-0.3,883.3
A1628,31,M,74.4,57.6,46,67,tempo,96,159,176,13.0,79,8.2,63.8,20,0.903,7.38,12.23,0.362,14777.0,-0.2,1561.0
A1629,24,M,77.3,57.9,55,72,intervals,110,152,167,17.8,209,8.3,56.5,27,0.91,6.18,8.54,0.381,16513.8,-0.3,1622.6
A1630,29,M,67.1,59.7,54,87,tempo,43,148,162,8.3,161,6.5,83.0,29,0.914,5.18,17.83,0.403,6553.3,1.5,601.2
A1631,25,F,69.0,60.5,51,92,tempo,35,145,157,6.0,145,4.9,100.2,14,0.924,5.83,24.17,0.417,5321.5,3.1,455.0
A1632,30,F,76.4,56.6,48,74,tempo,41,132,140,8.0,197,9.0,75.0,21,0.943,5.12,16.5,0.429,5364.6,-1.0,501.9
A1633,33,M,64.6,46.1,55,61,intervals,57,145,160,10.4,0,8.7,69.7,32,0.906,5.48,13.94,0.318,8569.6,-0.7,787.0
A1634,31,M,79.7,50.6,55,61,tempo,95,178,191,9.7,274,8.5,65.4,26,0.932,9.79,18.35,0.284,16533.5,-0.5,1860.3
A1635,21,M,56.2,48.1,54,63,tempo,41,176,190,8.1,285,6.2,46.9,18,0.926,5.06,21.73,0.273,7371.9,1.8,713.8
A1636,30,F,67.5,59.9,54,69,tempo,102,130,140,13.7,140,8.9,67.2,32,0.929,7.45,9.49,0.461,13495.1,-0.9,1099.1
A1637,39,M,83.8,55.0,55,72,tempo,97,154,164,12.3,44,6.2,81.2,30,0.939,7.89,12.52,0.357,15610.5,1.8,1555.2
A1638,30,F,64.2,49.2,46,80,intervals,62,134,149,10.4,64,6.3,70.0,25,0.899,5.96,12.88,0.367,8158.2,1.7,697.8
A1639,31,F,60.7,48.9,56,63,intervals,110,162,180,12.7,208,9.0,53.6,29,0.9,8.66,12.76,0.302,17691.7,-1.0,1752.9
A1640,31,F,59.9,63.4,57,82,long_run,43,168,174,5.7,127,8.2,74.7,19,0.966,7.54,29.47,0.377,7572.2,-0.2,686.3
A1641,29,M,80.1,42.6,48,64,long_run,68,170,179,7.9,183,6.6,72.3,13,0.95,8.61,21.52,0.251,11062.6,1.4,1181.4
A1642,37,F,80.8,57.9,56,97,intervals,83,173,185,10.4,224,5.8,86.6,29,0.935,7.98,16.63,0.335,13937.0,2.2,1590.9
A1643,41,F,66.3,60.7,49,63,long_run,80,144,162,9.1,22,7.9,51.8,34,0.889,8.79,15.82,0.422,11182.7,0.1,1131.9
A1644,37,M,62.6,52.6,54,83,long_run,118,177,193,22.5,199,6.2,70.7,20,0.917,5.24,7.87,0.297,21708.0,1.8,2147.2
A1645,40,M,81.7,59.9,47,79,intervals,91,174,193,13.4,293,6.6,63.8,15,0.902,6.79,12.99,0.344,15141.5,1.4,1745.9
A1646,44,M,81.1,43.5,55,69,intervals,90,164,180,10.4,171,6.2,50.5,21,0.911,8.65,15.77,0.265,14194.0,1.8,1616.6
A1647,20,F,74.0,42.0,54,85,intervals,113,130,135,22.1,86,5.7,83.6,23,0.963,5.11,5.88,0.323,14034.3,2.3,1181.9
A1648,43,M,61.7,46.5,50,99,long_run,54,176,181,6.3,278,7.6,100.2,10,0.972,8.57,27.94,0.264,9784.4,0.4,966.1
A1649,28,F,72.5,62.0,62,80,intervals,92,175,186,16.3,169,5.2,69.6,15,0.941,5.64,10.74,0.354,15718.8,2.8,1659.9
A1650,36,F,74.5,39.7,51,79,tempo,96,165,178,18.2,299,8.6,69.9,20,0.927,5.27,9.07,0.241,15253.6,-0.6,1614.0
A1651,41,M,89.6,54.3,62,79,tempo,44,131,149,8.6,7,4.9,61.3,33,0.879,5.12,15.23,0.415,5830.3,3.1,564.7
A1652,35,F,83.9,60.4,56,93,long_run,67,149,168,13.4,258,5.6,81.6,28,0.887,5.0,11.12,0.405,10356.5,2.4,987.9
A1653,28,M,83.0,53.0,46,61,intervals,72,154,170,9.2,25,6.4,58.4,32,0.906,7.83,16.74,0.344,10670.3,1.6,1050.9
A1654,41,M,64.3,64.1,47,93,intervals,88,138,155,16.0,251,6.6,81.6,23,0.89,5.5,8.62,0.464,12704.4,1.4,1100.7
A1655,28,M,73.2,50.1,55,75,intervals,117,161,175,22.5,128,5.8,82.7,29,0.92,5.2,7.16,0.311,18903.0,2.2,1904.4
A1656,24,F,56.4,44.1,53,99,long_run,74,131,150,7.9,25,7.2,99.4,14,0.873,9.37,16.58,0.337,9428.2,0.8,787.2
A1657,23,M,59.3,44.4,51,70,intervals,114,177,187,18.5,56,7.8,71.8,19,0.947,6.16,9.57,0.251,19478.2,0.2,1988.6
A1658,21,F,68.1,45.0,59,87,long_run,43,133,143,6.5,156,6.7,66.6,22,0.93,6.62,20.46,0.338,5863.5,1.3,492.0
A1659,39,M,77.8,50.8,61,98,tempo,39,154,172,6.2,60,6.9,86.3,32,0.895,6.29,24.84,0.33,5893.8,1.1,606.2
A1660,34,M,70.1,39.9,64,97,intervals,93,165,170,16.4,25,8.4,86.2,31,0.971,5.67,10.06,0.242,15056.3,-0.4,1565.0
A1661,37,F,61.9,63.7,61,69,intervals,54,147,152,7.2,58,4.7,49.2,31,0.967,7.5,20.42,0.433,8329.9,3.3,731.0
A1662,27,F,66.5,61.7,49,98,tempo,77,159,167,8.4,274,5.9,95.6,29,0.952,9.17,18.93,0.388,11695.5,2.1,1151.3
A1663,31,M,64.3,39.3,56,98,intervals,102,147,165,11.8,291,5.8,106.3,24,0.891,8.64,12.46,0.267,14379.5,2.2,1345.3
A1664,28,M,58.6,52.1,57,96,long_run,36,175,181,6.9,133,5.6,89.6,11,0.967,5.22,25.36,0.298,6355.3,2.4,647.6
A1665,33,M,83.0,62.2,53,89,long_run,54,153,168,8.0,185,5.6,84.6,32,0.911,6.75,19.12,0.407,7988.7,2.4,798.1
A1666,41,F,56.3,60.7,57,62,tempo,88,172,179,12.4,189,7.5,53.4,17,0.961,7.1,13.87,0.353,15818.5,0.5,1523.7
A1667,36,M,75.4,43.4,48,62,intervals,37,134,143,7.2,57,7.4,69.0,21,0.937,5.14,18.61,0.324,4877.7,0.6,458.6
